Model,MRIP,Test Case,# of Waypoints,Error distance (Source),Error distance (FollowUp),Time to destination (Source),Time to destination (FollowUp),Balancing (Source),Balancing (FollowUp),Distance to the car Follow up,Distance to the car Source,Source exec time,Follow up exec time
Mutant_1_of_purePursuitUSCity,MRIP1_3,28,51,1.711515033,1.711515033,99999,99999,1.178418707,1.178418707,31.6227766,31.6227766,34.9037445,38.2091886
Mutant_1_of_purePursuitUSCity,MRIP1_3,29,51,2.675833595,2.675833595,99999,99999,1.154639329,1.154639329,31.6227766,31.6227766,35.0510819,35.1719064
Mutant_1_of_purePursuitUSCity,MRIP1_3,30,62,3.513553991,3.396317837,99999,99999,0.533927105,0.512041611,31.6227766,31.6227766,34.6928855,37.9243546
Mutant_1_of_purePursuitUSCity,MRIP1_3,31,11,0.002211535,0.002211535,43.54,43.54,0.017414648,0.017414648,31.6227766,31.6227766,22.3642775,25.9382603
Mutant_1_of_purePursuitUSCity,MRIP1_3,32,62,6.730268719,6.626495757,48.69,49.35,0.839438596,0.805240988,31.6227766,31.6227766,23.7955632,27.8312581
Mutant_1_of_purePursuitUSCity,MRIP1_3,33,51,0.005530298,0.005530298,99999,99999,1.25332E-14,1.25332E-14,31.6227766,31.6227766,35.0557539,37.4881359
Mutant_1_of_purePursuitUSCity,MRIP1_3,34,51,0.01242057,0.01242057,99999,99999,0.054458924,0.054458924,31.6227766,31.6227766,35.7500897,35.7498342
Mutant_1_of_purePursuitUSCity,MRIP1_3,35,71,9.292005737,7.141185981,99999,99999,0.855148761,0.764704663,31.6227766,31.6227766,35.1958559,43.4185409
Mutant_1_of_purePursuitUSCity,MRIP1_3,36,11,0.000641239,0.000641239,6.23,6.23,5.10703E-13,5.10703E-13,31.6227766,31.6227766,12.9460531,16.0386886
Mutant_1_of_purePursuitUSCity,MRIP1_3,37,22,1.242503029,1.184659555,53.37,53.38,0.843129727,0.84046726,31.6227766,31.6227766,24.8015783,28.0831038
Mutant_1_of_purePursuitUSCity,MRIP1_3,38,61,0.566579042,0.566579042,99999,99999,0.080754343,0.080754343,31.6227766,31.6227766,34.5750179,38.135587
Mutant_1_of_purePursuitUSCity,MRIP1_3,39,21,0.980501399,0.980501399,23.79,23.79,0.122226967,0.122226967,31.6227766,31.6227766,17.5991136,20.5910515
Mutant_1_of_purePursuitUSCity,MRIP1_3,40,41,1.887110132,1.887110132,99999,99999,0.286072929,0.286072929,31.6227766,31.6227766,35.2705841,38.4494801
Mutant_1_of_purePursuitUSCity,MRIP1_3,41,51,5.465902726,5.015135184,99999,99999,0.966850866,0.899744642,31.6227766,31.6227766,35.7674136,38.5626529
Mutant_1_of_purePursuitUSCity,MRIP1_3,42,71,6.276070628,6.226250865,99999,99999,1.718679098,1.663617628,31.6227766,31.6227766,34.9080208,38.3531602
Mutant_1_of_purePursuitUSCity,MRIP1_3,43,81,2.153147411,2.153147411,99999,99999,0.616910245,0.616910245,31.6227766,31.6227766,36.2333672,38.3365544
Mutant_1_of_purePursuitUSCity,MRIP1_3,44,11,0.000513169,0.000513169,9.69,9.69,0.000874567,0.000874567,31.6227766,31.6227766,13.8710717,17.1461228
Mutant_1_of_purePursuitUSCity,MRIP1_3,45,81,1.285696411,1.285696411,99999,99999,0.357723412,0.344337427,31.6227766,31.6227766,35.194833,42.5866226
Mutant_1_of_purePursuitUSCity,MRIP1_3,46,92,0.304326963,0.304326963,99999,99999,0.107525118,0.107525118,31.6227766,31.6227766,35.5282468,38.6722877
Mutant_1_of_purePursuitUSCity,MRIP1_3,47,51,5.495092893,5.495092893,99999,99999,0.658474055,0.662386399,31.6227766,31.6227766,35.0048178,38.4535966
Mutant_1_of_purePursuitUSCity,MRIP1_3,48,111,7.444980644,7.312520614,99999,99999,0.826548513,0.795915168,31.6227766,31.6227766,35.8855527,39.754142
Mutant_1_of_purePursuitUSCity,MRIP1_3,49,61,2.619433835,2.619433835,99999,99999,0.679841728,0.679841728,31.6227766,31.6227766,35.4114386,38.1396957
Mutant_1_of_purePursuitUSCity,MRIP1_3,50,72,5.626602523,5.626602523,99999,99999,0.698331288,0.698331288,31.6227766,31.6227766,35.3846031,38.2153024
Mutant_1_of_purePursuitUSCity,MRIP1_3,51,21,0.004594946,0.004594946,33.35,33.35,0.004209861,0.004209861,31.6227766,31.6227766,20.3202041,23.1952335
Mutant_1_of_purePursuitUSCity,MRIP1_3,52,61,1.821605645,1.820961407,99999,99999,0.499261043,0.502203791,31.6227766,31.6227766,35.373067,38.3775964
Mutant_1_of_purePursuitUSCity,MRIP1_3,53,31,4.463889714,4.481775974,99999,99999,0.448657371,0.451577009,31.6227766,31.6227766,38.8381433,38.2274908
Mutant_1_of_purePursuitUSCity,MRIP1_3,54,41,0.046004056,0.046004056,99999,99999,0.055027408,0.055027408,31.6227766,31.6227766,35.3079851,38.1606916
Mutant_1_of_purePursuitUSCity,MRIP1_3,55,51,0.258475128,0.258475128,18.25,18.25,0.064655364,0.064655364,31.6227766,31.6227766,16.6029688,19.3186764
Mutant_1_of_purePursuitUSCity,MRIP1_3,56,11,0.014903107,0.014903107,23,23,0.00872217,0.00872217,31.6227766,31.6227766,17.3456725,20.6500676
Mutant_1_of_purePursuitUSCity,MRIP1_3,57,41,2.198375977,2.182250347,52.37,52.39,0.520791586,0.512923558,31.6227766,31.6227766,25.0328726,27.7013337
Mutant_1_of_purePursuitUSCity,MRIP1_3,58,51,0.02313559,0.02313559,99999,99999,0.040752219,0.040752219,31.6227766,31.6227766,35.1094774,38.0607253
Mutant_1_of_purePursuitUSCity,MRIP1_3,59,81,22.62490556,22.62490556,99999,99999,0.965204458,0.965204458,31.6227766,31.6227766,35.120419,38.1054862
Mutant_1_of_purePursuitUSCity,MRIP1_3,60,61,0.003603057,0.003603057,99999,99999,0,0,31.6227766,31.6227766,34.4163866,38.099068
Mutant_1_of_purePursuitUSCity,MRIP1_3,61,61,0.005527962,0.005527962,99999,99999,0.038447778,0.038447778,31.6227766,31.6227766,35.1969273,35.20954
Mutant_1_of_purePursuitUSCity,MRIP1_3,62,51,0.074472149,0.074472149,99999,99999,0.050258663,0.050258663,31.6227766,31.6227766,36.5486922,39.4310567
Mutant_1_of_purePursuitUSCity,MRIP1_3,63,71,2.397755374,2.397755374,99999,99999,0.986569351,0.986569351,31.6227766,31.6227766,35.6370801,44.0924005
Mutant_1_of_purePursuitUSCity,MRIP1_3,64,51,3.496107966,3.476788558,99999,99999,0.411409056,0.397599486,31.6227766,31.6227766,34.6777748,38.4136364
Mutant_1_of_purePursuitUSCity,MRIP1_3,65,21,2.304465301,2.304465301,34.12,34.12,0.372553386,0.372553386,31.6227766,31.6227766,20.3498532,23.6328452
Mutant_1_of_purePursuitUSCity,MRIP1_3,66,61,2.035429574,2.20490688,99999,99999,0.430679024,0.420451114,31.6227766,31.6227766,36.9188335,39.1925045
Mutant_1_of_purePursuitUSCity,MRIP1_3,67,21,1.373567556,1.463036927,47.26,47.67,0.528945543,0.497100979,31.6227766,31.6227766,23.4320455,26.630373
Mutant_1_of_purePursuitUSCity,MRIP1_3,68,112,4.081461768,4.089003405,99999,99999,0.349033588,0.363326014,31.6227766,31.6227766,35.2285521,38.1619639
Mutant_1_of_purePursuitUSCity,MRIP1_3,69,11,0.005405248,0.005405248,54.11,54.11,5.92119E-16,5.92119E-16,31.6227766,31.6227766,24.6053815,27.8694374
Mutant_1_of_purePursuitUSCity,MRIP1_3,70,52,4.88263829,4.818141086,99999,99999,1.531137834,1.389987829,31.6227766,31.6227766,34.9615688,38.5017749
Mutant_1_of_purePursuitUSCity,MRIP1_3,71,11,0.039074365,0.039074365,99999,99999,0.046362843,0.046362843,31.6227766,31.6227766,34.3217073,38.0178744
Mutant_1_of_purePursuitUSCity,MRIP1_3,72,51,4.949595789,4.940182402,99999,99999,1.28186943,1.286024713,31.6227766,31.6227766,35.0879767,42.0435547
Mutant_1_of_purePursuitUSCity,MRIP1_3,73,41,2.846542744,2.541538459,65.14,65.61,1.082821149,0.98314691,31.6227766,31.6227766,27.6991486,30.4562996
Mutant_1_of_purePursuitUSCity,MRIP1_3,74,71,5.822936519,5.822936519,99999,99999,1.00902838,1.00902838,31.6227766,31.6227766,35.0508243,38.4206778
Mutant_1_of_purePursuitUSCity,MRIP1_3,75,91,1.395542745,1.38748579,99999,99999,0.598704055,0.603856036,31.6227766,31.6227766,35.1677848,38.1000213
Mutant_1_of_purePursuitUSCity,MRIP1_3,76,11,0.002200626,0.002200626,14.05,14.05,0.004261473,0.004261473,31.6227766,31.6227766,14.8830314,18.0070194
Mutant_1_of_purePursuitUSCity,MRIP1_3,77,61,1.274221004,1.274221004,99999,99999,0.426105979,0.42132578,31.6227766,31.6227766,35.4063686,38.4867448
Mutant_1_of_purePursuitUSCity,MRIP1_3,78,71,7.684092682,8.132627557,99999,99999,0.592511641,0.594705903,31.6227766,31.6227766,35.0230835,39.2567294
Mutant_1_of_purePursuitUSCity,MRIP1_3,79,41,0.02544057,0.02544057,99999,99999,0.04239139,0.04239139,31.6227766,31.6227766,34.6860057,38.0052335
Mutant_1_of_purePursuitUSCity,MRIP1_3,80,61,1.21908968,1.21908968,99999,99999,0.404509495,0.404509495,31.6227766,31.6227766,37.2126572,38.2638446
Mutant_1_of_purePursuitUSCity,MRIP1_3,81,62,1.121353397,1.175138724,99999,99999,0.464086248,0.442454469,31.6227766,31.6227766,35.3331214,39.536044
Mutant_1_of_purePursuitUSCity,MRIP1_3,82,21,6.736369644,6.555314933,32.52,33.19,0.815114535,0.763934511,31.6227766,31.6227766,19.8987851,23.475794
Mutant_1_of_purePursuitUSCity,MRIP1_3,83,82,5.453264864,5.453264864,99999,99999,0.206380312,0.206380312,31.6227766,31.6227766,35.6162076,38.4975339
Mutant_1_of_purePursuitUSCity,MRIP1_3,84,41,5.957534005,5.957534005,63.3,63.3,2.43861108,2.43861108,31.6227766,31.6227766,26.9106741,30.1995483
Mutant_1_of_purePursuitUSCity,MRIP1_3,85,41,2.161121523,2.161121523,99999,99999,0.805630088,0.795979401,31.6227766,31.6227766,34.9442288,35.38576
Mutant_1_of_purePursuitUSCity,MRIP1_3,86,31,4.573490113,4.573490113,86.63,86.63,1.083800954,1.083800954,31.6227766,31.6227766,32.197814,35.7190863
Mutant_1_of_purePursuitUSCity,MRIP1_3,87,31,1.283337645,1.283337645,80.67,80.67,0.462289469,0.462289469,31.6227766,31.6227766,30.7016728,31.0351778
Mutant_1_of_purePursuitUSCity,MRIP1_3,88,11,0.04524898,0.04524898,99999,99999,0.051698228,0.051698228,31.6227766,31.6227766,35.1865031,38.5989508
Mutant_1_of_purePursuitUSCity,MRIP1_3,89,62,5.495092893,5.495092893,99999,99999,0.739551604,0.744566606,31.6227766,31.6227766,36.9910058,37.8663426
Mutant_1_of_purePursuitUSCity,MRIP1_3,90,31,3.218985957,3.068643152,55.66,55.97,1.141594043,1.096168407,31.6227766,31.6227766,25.3046078,31.1629965
Mutant_1_of_purePursuitUSCity,MRIP1_3,91,71,1.699511674,1.699511674,99999,99999,0.531784334,0.531784334,31.6227766,31.6227766,35.4847383,38.2236749
Mutant_1_of_purePursuitUSCity,MRIP1_3,92,71,1.168405704,1.25783761,99999,99999,0.44976052,0.447987655,31.6227766,31.6227766,35.1675512,35.6282874
Mutant_1_of_purePursuitUSCity,MRIP1_3,93,71,9.567820885,7.958257941,99999,99999,0.758053157,0.697584121,31.6227766,31.6227766,35.4587956,35.1422291
Mutant_1_of_purePursuitUSCity,MRIP1_3,94,11,0.005279855,0.005279855,23.08,23.08,0.004206599,0.004206599,31.6227766,31.6227766,17.2092133,20.3786627
Mutant_1_of_purePursuitUSCity,MRIP1_3,95,71,22.6310797,22.62218953,99999,99999,1.797567117,1.692457582,31.6227766,31.6227766,34.4571044,38.3613912
Mutant_1_of_purePursuitUSCity,MRIP1_3,96,31,0.025264927,0.025264927,66.33,66.33,0.032374184,0.032374184,31.6227766,31.6227766,27.4273112,30.9700811
Mutant_1_of_purePursuitUSCity,MRIP1_3,97,81,1.494311215,1.453496253,99999,99999,1.029879868,1.009129057,31.6227766,31.6227766,35.0942208,38.27657
Mutant_1_of_purePursuitUSCity,MRIP1_3,98,21,0.011798405,0.011798405,75.64,75.64,0.003345186,0.003345186,31.6227766,31.6227766,29.250366,33.0093796
Mutant_1_of_purePursuitUSCity,MRIP1_3,99,52,4.308273847,3.21661247,98.01,98.45,0.548581743,0.504907586,31.6227766,31.6227766,34.4687499,41.360441
Mutant_1_of_purePursuitUSCity,MRIP1_3,100,82,4.215662326,4.059506075,99999,99999,0.729600563,0.697452212,31.6227766,31.6227766,35.9229298,38.6016606
Mutant_1_of_purePursuitUSCity,MRIP2,1,51,2.499394027,2.499394027,99999,99999,0.416749268,0.416749268,31.6227766,31.6227766,35.6989834,38.3271883
Mutant_1_of_purePursuitUSCity,MRIP2,2,51,1.697694038,1.697694038,99999,99999,0.912330985,0.912330985,31.6227766,31.6227766,35.5598851,35.2592984
Mutant_1_of_purePursuitUSCity,MRIP2,3,41,1.708970221,1.708970221,99999,99999,0.526335647,0.526335647,2.000897449,31.6227766,35.1501675,37.9686206
Mutant_1_of_purePursuitUSCity,MRIP2,4,11,0.003602862,0.003602862,35.99,35.99,0,0,31.6227766,31.6227766,20.8027493,23.5913746
Mutant_1_of_purePursuitUSCity,MRIP2,5,41,0.008401943,0.008401943,99999,99999,0.05945647,0.05945647,31.6227766,31.6227766,34.8683484,38.6363197
Mutant_1_of_purePursuitUSCity,MRIP2,6,51,1.48762269,1.48762269,99999,99999,0.845905358,0.845905358,31.6227766,31.6227766,35.4098573,38.1702187
Mutant_1_of_purePursuitUSCity,MRIP2,7,31,23.35327363,23.35327363,99999,99999,0.628905166,0.628905166,5.003861628,31.6227766,38.9616558,38.4231673
Mutant_1_of_purePursuitUSCity,MRIP2,8,52,0.274802021,0.274802021,33.69,33.69,0.097419242,0.097419242,19.21029594,31.6227766,21.0668362,23.9160374
Mutant_1_of_purePursuitUSCity,MRIP2,9,51,1.371033567,1.371033567,99999,99999,0.911298751,0.911298751,15.12565934,31.6227766,34.8259549,37.9386069
Mutant_1_of_purePursuitUSCity,MRIP2,10,31,0.007964134,0.007964134,99999,99999,0.047138776,0.047138776,31.6227766,31.6227766,35.0466664,38.3187674
Mutant_1_of_purePursuitUSCity,MRIP2,11,51,10.19145513,10.19145513,99999,99999,1.327401353,1.327401353,31.6227766,31.6227766,34.6293583,37.2867453
Mutant_1_of_purePursuitUSCity,MRIP2,12,32,0.294860568,0.294860568,94.37,94.37,0.065100295,0.065100295,6.933502917,31.6227766,33.9988179,37.6598911
Mutant_1_of_purePursuitUSCity,MRIP2,13,11,0.000641608,0.000641608,3.59,3.59,1.26151E-12,2.66742E-11,9.611573955,31.6227766,12.2313756,15.33388
Mutant_1_of_purePursuitUSCity,MRIP2,14,61,0.023526797,0.023526797,99999,99999,0.116791379,0.116791379,31.6227766,31.6227766,35.2822298,37.8814227
Mutant_1_of_purePursuitUSCity,MRIP2,15,71,1.887025817,1.887025817,99999,99999,0.915527351,0.921814436,2.001802284,31.6227766,35.2412713,38.8091647
Mutant_1_of_purePursuitUSCity,MRIP2,16,31,0.004711486,0.004711486,99999,99999,0.046013702,0.046013702,31.6227766,31.6227766,36.2805902,38.4237248
Mutant_1_of_purePursuitUSCity,MRIP2,17,41,3.429210298,3.429210298,99999,99999,0.406071523,0.406071523,2.000033117,31.6227766,35.2661177,42.0864227
Mutant_1_of_purePursuitUSCity,MRIP2,18,51,0.014854335,0.014854335,99999,99999,0.045187411,0.045187411,31.6227766,31.6227766,35.3398456,38.3555024
Mutant_1_of_purePursuitUSCity,MRIP2,19,62,1.95772336,1.95772336,77.36,77.36,0.613769857,0.613769857,27.24198505,31.6227766,29.2211386,32.842405
Mutant_1_of_purePursuitUSCity,MRIP2,20,22,0.260072121,0.260072121,89.35,89.35,0.072014914,0.072014914,31.6227766,31.6227766,34.7459715,35.8404374
Mutant_1_of_purePursuitUSCity,MRIP2,21,21,0.07900473,0.076476769,24.61,29.07,0.023658558,0.023652368,13.44261989,31.6227766,18.021489,22.4059411
Mutant_1_of_purePursuitUSCity,MRIP2,22,51,0.906822659,0.906822659,99999,99999,0.366402389,0.366402389,0.027504663,31.6227766,35.2159985,37.1420582
Mutant_1_of_purePursuitUSCity,MRIP2,23,41,1.76222531,1.76222531,79.07,79.07,0.501552579,0.501552579,24.13576339,31.6227766,30.9689507,33.5289591
Mutant_1_of_purePursuitUSCity,MRIP2,24,71,3.413234754,3.413234754,99999,99999,0.507246643,0.507246643,31.6227766,31.6227766,35.3042153,38.4758632
Mutant_1_of_purePursuitUSCity,MRIP2,25,61,2.431097404,2.431097404,99999,99999,0.440771738,0.440771738,31.6227766,31.6227766,38.5580545,37.6760971
Mutant_1_of_purePursuitUSCity,MRIP2,26,61,4.02204088,4.02204088,99999,99999,0.585023176,0.585023176,31.6227766,31.6227766,35.1277059,35.1467077
Mutant_1_of_purePursuitUSCity,MRIP2,27,22,1.674959469,1.674959469,90.42,90.42,0.749388132,0.749388132,31.6227766,31.6227766,33.4427255,36.2147951
Mutant_1_of_purePursuitUSCity,MRIP2,28,51,1.711515033,1.711515033,99999,99999,1.178418707,1.178418707,31.6227766,31.6227766,35.1983979,38.1190127
Mutant_1_of_purePursuitUSCity,MRIP2,29,51,2.675833595,2.675833595,99999,99999,1.154639329,1.154639329,20.93041795,31.6227766,35.0383816,35.1959768
Mutant_1_of_purePursuitUSCity,MRIP2,30,62,3.513553991,3.513553991,99999,99999,0.533927105,0.533927105,31.6227766,31.6227766,33.8562083,39.2202051
Mutant_1_of_purePursuitUSCity,MRIP2,31,11,0.002211535,0.002211535,43.54,43.54,0.017414648,0.017414648,31.31663712,31.6227766,22.3778726,26.2231016
Mutant_1_of_purePursuitUSCity,MRIP2,32,62,6.730268719,6.730268719,48.69,48.69,0.839438596,0.839438596,27.56015,31.6227766,23.9965628,27.5229261
Mutant_1_of_purePursuitUSCity,MRIP2,33,51,0.005530298,0.005530298,99999,99999,1.25332E-14,1.25332E-14,31.6227766,31.6227766,34.4851357,37.9965866
Mutant_1_of_purePursuitUSCity,MRIP2,34,51,0.01242057,0.01242057,99999,99999,0.054458924,0.054458924,31.6227766,31.6227766,39.4982449,35.3444899
Mutant_1_of_purePursuitUSCity,MRIP2,35,71,9.292005737,9.292005737,99999,99999,0.855148761,0.855148761,31.6227766,31.6227766,35.08178,38.7870836
Mutant_1_of_purePursuitUSCity,MRIP2,36,11,0.000641239,0.000650116,6.23,9.63,5.10703E-13,7.22671E-05,5.144927459,31.6227766,12.9098401,17.1876579
Mutant_1_of_purePursuitUSCity,MRIP2,37,22,1.242503029,1.242503029,53.37,53.37,0.843129727,0.843129727,0.658793122,31.6227766,24.3811228,28.0922056
Mutant_1_of_purePursuitUSCity,MRIP2,38,61,0.566579042,0.566579042,99999,99999,0.080754343,0.080754343,31.6227766,31.6227766,35.2779849,38.6655089
Mutant_1_of_purePursuitUSCity,MRIP2,39,21,0.980501399,0.980501399,23.79,23.79,0.122226967,0.122226967,27.55414371,31.6227766,17.5501512,20.8591395
Mutant_1_of_purePursuitUSCity,MRIP2,40,41,1.887110132,1.887110132,99999,99999,0.286072929,0.286072929,31.6227766,31.6227766,35.2687389,38.4772456
Mutant_1_of_purePursuitUSCity,MRIP2,41,51,5.465902726,5.465902726,99999,99999,0.966850866,0.966850866,31.6227766,31.6227766,34.8792713,39.2511656
Mutant_1_of_purePursuitUSCity,MRIP2,42,71,6.276070628,6.276070628,99999,99999,1.718679098,1.718679098,31.6227766,31.6227766,35.3854003,39.1772181
Mutant_1_of_purePursuitUSCity,MRIP2,43,81,2.153147411,2.153147411,99999,99999,0.616910245,0.616910245,25.95027644,31.6227766,35.2553837,38.2608092
Mutant_1_of_purePursuitUSCity,MRIP2,44,11,0.000513169,0.000513169,9.69,9.69,0.000874567,0.000874567,4.350601258,31.6227766,18.3157241,17.5488522
Mutant_1_of_purePursuitUSCity,MRIP2,45,81,1.285696411,1.285696411,99999,99999,0.357723412,0.357723412,31.6227766,31.6227766,35.2866715,38.6555647
Mutant_1_of_purePursuitUSCity,MRIP2,46,92,0.304326963,0.304326963,99999,99999,0.107525118,0.107525118,31.6227766,31.6227766,35.0543842,38.8455917
Mutant_1_of_purePursuitUSCity,MRIP2,47,51,5.495092893,5.492333814,99999,99999,0.658474055,0.667623306,2.441272725,31.6227766,35.1583268,38.3234277
Mutant_1_of_purePursuitUSCity,MRIP2,48,111,7.444980644,7.444980644,99999,99999,0.826548513,0.826548513,31.6227766,31.6227766,35.6814275,39.4234586
Mutant_1_of_purePursuitUSCity,MRIP2,49,61,2.619433835,2.619433835,99999,99999,0.679841728,0.640601574,1.99894604,31.6227766,35.356552,38.5581244
Mutant_1_of_purePursuitUSCity,MRIP2,50,72,5.626602523,5.626602523,99999,99999,0.698331288,0.698331288,13.62844003,31.6227766,35.0139676,38.2094329
Mutant_1_of_purePursuitUSCity,MRIP2,51,21,0.004594946,0.004594861,33.35,36.63,0.004209861,0.017678354,13.92923735,31.6227766,20.1232517,24.1666023
Mutant_1_of_purePursuitUSCity,MRIP2,52,61,1.821605645,1.821605645,99999,99999,0.499261043,0.499261043,2.159228309,31.6227766,35.4595945,39.0064928
Mutant_1_of_purePursuitUSCity,MRIP2,53,31,4.463889714,4.463889714,99999,99999,0.448657371,0.448657371,2.32771787,31.6227766,35.4032292,42.4051655
Mutant_1_of_purePursuitUSCity,MRIP2,54,41,0.046004056,0.046004056,99999,99999,0.055027408,0.055027408,31.6227766,31.6227766,35.2773639,38.0336869
Mutant_1_of_purePursuitUSCity,MRIP2,55,51,0.258475128,0.258475128,18.25,18.25,0.064655364,0.064655364,3.408218308,31.6227766,16.1714237,19.6814388
Mutant_1_of_purePursuitUSCity,MRIP2,56,11,0.014903107,0.014903107,23,23,0.00872217,0.00872217,30.23982486,31.6227766,17.4090712,20.6482023
Mutant_1_of_purePursuitUSCity,MRIP2,57,41,2.198375977,2.198375977,52.37,52.37,0.520791586,0.520791586,5.829901764,31.6227766,24.7344228,27.8554363
Mutant_1_of_purePursuitUSCity,MRIP2,58,51,0.02313559,0.02313559,99999,99999,0.040752219,0.040752219,31.6227766,31.6227766,35.1443835,38.3628913
Mutant_1_of_purePursuitUSCity,MRIP2,59,81,22.62490556,22.62490556,99999,99999,0.965204458,0.965204458,1.999806419,31.6227766,35.2441956,38.5788668
Mutant_1_of_purePursuitUSCity,MRIP2,60,61,0.003603057,0.003603057,99999,99999,0,0,31.6227766,31.6227766,34.1420016,37.5279895
Mutant_1_of_purePursuitUSCity,MRIP2,61,61,0.005527962,0.005527962,99999,99999,0.038447778,0.038447778,31.6227766,31.6227766,34.7905546,35.3211015
Mutant_1_of_purePursuitUSCity,MRIP2,62,51,0.074472149,0.074472149,99999,99999,0.050258663,0.050258663,29.48660406,31.6227766,38.0350165,38.5378733
Mutant_1_of_purePursuitUSCity,MRIP2,63,71,2.397755374,2.397755374,99999,99999,0.986569351,0.986569351,11.0366611,31.6227766,35.3117551,38.0613736
Mutant_1_of_purePursuitUSCity,MRIP2,64,51,3.496107966,3.496107966,99999,99999,0.411409056,0.411409056,8.079672361,31.6227766,34.4006871,37.6822903
Mutant_1_of_purePursuitUSCity,MRIP2,65,21,2.304465301,2.307177902,34.12,36.72,0.372553386,0.375810748,12.36899225,31.6227766,19.8453386,23.9874829
Mutant_1_of_purePursuitUSCity,MRIP2,66,61,2.035429574,2.035429574,99999,99999,0.430679024,0.430679024,31.6227766,31.6227766,34.1704048,37.8549446
Mutant_1_of_purePursuitUSCity,MRIP2,67,21,1.373567556,1.377576548,47.26,49.98,0.528945543,0.528264695,0.311784317,31.6227766,22.8690433,26.7978511
Mutant_1_of_purePursuitUSCity,MRIP2,68,112,4.081461768,4.081461768,99999,99999,0.349033588,0.349033588,3.492109415,31.6227766,34.3897496,37.6162536
Mutant_1_of_purePursuitUSCity,MRIP2,69,11,0.005405248,0.005405248,54.11,54.11,5.92119E-16,5.92119E-16,31.6227766,31.6227766,24.7930414,27.6192393
Mutant_1_of_purePursuitUSCity,MRIP2,70,52,4.88263829,4.88263829,99999,99999,1.531137834,1.531137834,2.025437188,31.6227766,34.7745189,37.8558167
Mutant_1_of_purePursuitUSCity,MRIP2,71,11,0.039074365,0.039074365,99999,99999,0.046362843,0.046362843,31.6227766,31.6227766,36.8130254,37.2894868
